user,district,is_industrial,timeslot,power,bill,seed
99,9,0,24,92,184,368258602
0,0,0,25,186,372,1881466667
1,0,0,25,61,122,305753748
2,0,0,25,125,250,2059571832
3,0,1,25,410,820,338959007
4,0,0,25,153,306,833315523
5,0,0,25,108,216,857021977
6,0,0,25,85,170,1337009626
7,0,0,25,62,124,109900388
8,0,0,25,120,240,2142731738
9,0,1,25,1150,2300,1788887242
10,1,0,25,31,62,124554260
11,1,0,25,166,332,2028451924
12,1,0,25,118,236,958489736
13,1,0,25,58,116,1617362706
14,1,0,25,155,310,626671554
15,1,1,25,30,60,1481084005
16,1,1,25,1710,3420,230617759
17,1,1,25,1480,2960,438886439
18,1,1,25,1280,2560,1406874404
19,1,1,25,1540,3080,1674831123
20,2,0,25,154,308,1303814052
21,2,0,25,10,20,1682563165
22,2,0,25,170,340,1858532695
23,2,1,25,970,1940,1590568251
24,2,0,25,121,242,319462008
25,2,0,25,74,148,487237771
26,2,0,25,164,328,1229491893
27,2,0,25,96,192,965643458
28,2,0,25,106,212,498378174
29,2,1,25,170,340,621095748
30,3,0,25,195,390,1141554523
31,3,0,25,197,394,775253535
32,3,0,25,173,346,1972882652
33,3,1,25,1130,2260,1071602251
34,3,0,25,117,234,1631044342
35,3,0,25,8,16,397522209
36,3,0,25,50,100,1070739151
37,3,0,25,33,66,300565993
38,3,0,25,67,134,1056627576
39,3,0,25,0,0,457278352
40,4,0,25,65,130,615752239
41,4,0,25,63,126,1505000651
42,4,0,25,94,188,412334262
43,4,1,25,270,540,1895718642
44,4,0,25,76,152,2057833175
45,4,1,25,750,1500,1557056580
46,4,0,25,147,294,301540270
47,4,0,25,127,254,216145845
48,4,0,25,157,314,167389115
49,4,0,25,104,208,542273008
50,5,0,25,13,26,1345386712
51,5,0,25,174,348,77113491
52,5,0,25,5,10,553841715
53,5,0,25,193,386,594553668
54,5,0,25,44,88,1619492047
55,5,0,25,155,310,547934698
56,5,0,25,139,278,35590700
57,5,0,25,106,212,1292924011
58,5,0,25,131,262,295842913
59,5,0,25,79,158,399240111
60,6,0,25,84,168,296894018
61,6,0,25,117,234,201424624
62,6,0,25,111,222,1905026512
63,6,0,25,50,100,1067689772
64,6,0,25,81,162,1556524971
65,6,0,25,75,150,738624086
66,6,0,25,194,388,1850791144
67,6,0,25,103,206,823386329
68,6,0,25,72,144,1133061803
69,6,0,25,52,104,575689126
70,7,0,25,65,130,1951538757
71,7,0,25,176,352,1814286923
72,7,0,25,99,198,1765171321
73,7,0,25,85,170,1565181725
74,7,1,25,720,1440,1177154187
75,7,0,25,72,144,1327239073
76,7,0,25,31,62,986383356
77,7,0,25,96,192,129089390
78,7,0,25,184,368,1361969206
79,7,0,25,154,308,1303442587
80,8,1,25,1940,3880,1057498613
81,8,1,25,490,980,1966152513
82,8,0,25,3,6,110772793
83,8,0,25,191,382,2089838022
84,8,0,25,9,18,2047805116
85,8,0,25,143,286,939516342
86,8,0,25,79,158,214503475
87,8,0,25,147,294,1098569754
88,8,0,25,190,380,502486032
89,8,0,25,174,348,1491719670
90,9,1,25,1940,3880,118398784
91,9,0,25,159,318,1748530561
92,9,0,25,32,64,285307740
93,9,0,25,74,148,563521121
94,9,1,25,420,840,1822869188
95,9,0,25,133,266,949957110
96,9,1,25,1610,3220,917993218
97,9,0,25,80,160,1786516178
98,9,0,25,20,40,720889235
99,9,0,25,72,144,1785289881
0,0,0,26,190,380,290221035
1,0,0,26,117,234,243782124
2,0,0,26,123,246,1026538711
3,0,1,26,60,120,1700898998
4,0,0,26,29,58,901625324
5,0,0,26,181,362,965358208
6,0,0,26,36,72,47142675
7,0,0,26,159,318,1743259362
8,0,0,26,170,340,175789747
9,0,1,26,300,600,2037380866
10,1,0,26,7,14,477463609
11,1,0,26,72,144,1031889694
12,1,0,26,51,102,1566094619
13,1,0,26,86,172,1473174369
14,1,0,26,165,330,1724378227
15,1,1,26,170,340,1865232792
16,1,1,26,900,1800,460997966
17,1,1,26,160,320,443948006
18,1,1,26,1090,2180,519980392
19,1,1,26,130,260,690736727
20,2,0,26,123,246,303981895
21,2,0,26,128,256,777737738
22,2,0,26,110,220,1992411522
23,2,1,26,1310,2620,721309619
24,2,0,26,189,378,1736120683
25,2,0,26,128,256,758535473
26,2,0,26,186,372,2066121721
27,2,0,26,110,220,499803278
28,2,0,26,24,48,2090567876
29,2,1,26,200,400,501930689
30,3,0,26,165,330,1811469391
31,3,0,26,77,154,1354597524
32,3,0,26,0,0,931449886
33,3,1,26,150,300,104161324
34,3,0,26,164,328,1744265076
35,3,0,26,194,388,565978686
36,3,0,26,35,70,199721660
37,3,0,26,62,124,1227935805
38,3,0,26,39,78,1748142533
39,3,0,26,199,398,1092465615
40,4,0,26,189,378,431803802
41,4,0,26,181,362,1397486722
42,4,0,26,167,334,1484485837
43,4,1,26,1890,3780,336902055
44,4,0,26,66,132,1804046678
45,4,1,26,370,740,1298927761
46,4,0,26,123,246,1499226963
47,4,0,26,146,292,1721274003
48,4,0,26,128,256,1010634230
49,4,0,26,57,114,1163895214
50,5,0,26,29,58,1119204362
51,5,0,26,21,42,2127470283
52,5,0,26,18,36,131635426
53,5,0,26,40,80,459917342
54,5,0,26,136,272,872192117
55,5,0,26,161,322,671350315
56,5,0,26,196,392,1892849340
57,5,0,26,114,228,125503942
58,5,0,26,31,62,2073406078
59,5,0,26,114,228,949309906
60,6,0,26,78,156,1178306369
61,6,0,26,146,292,475872124
62,6,0,26,123,246,852182064
63,6,0,26,126,252,895685353
64,6,0,26,31,62,778726327
65,6,0,26,139,278,1791442767
66,6,0,26,77,154,2143176816
67,6,0,26,50,100,1081741749
68,6,0,26,101,202,1873135464
69,6,0,26,178,356,1755112605
70,7,0,26,158,316,97266952
71,7,0,26,158,316,1584744695
72,7,0,26,20,40,469670543
73,7,0,26,72,144,307205839
74,7,1,26,1010,2020,1807660
75,7,0,26,103,206,1020371581
76,7,0,26,142,284,153337082
77,7,0,26,73,146,1503399694
78,7,0,26,84,168,1204757806
79,7,0,26,123,246,22318226
80,8,1,26,1080,2160,1553717246
81,8,1,26,680,1360,749760516
82,8,0,26,66,132,1831635706
83,8,0,26,14,28,436338076
84,8,0,26,171,342,272795150
85,8,0,26,89,178,1224158578
86,8,0,26,25,50,993850202
87,8,0,26,23,46,197064959
88,8,0,26,116,232,665798157
89,8,0,26,146,292,649152584
90,9,1,26,1530,3060,1161827710
91,9,0,26,26,52,274869384
92,9,0,26,15,30,499797826
93,9,0,26,29,58,413325166
94,9,1,26,520,1040,1021928125
95,9,0,26,55,110,2022018441
96,9,1,26,1480,2960,1052193546
97,9,0,26,104,208,132755542
98,9,0,26,117,234,1896042802
99,9,0,26,30,60,256437963
0,0,0,27,37,74,833296667
1,0,0,27,118,236,184787492
2,0,0,27,66,132,538951033
3,0,1,27,1920,3840,477858561
4,0,0,27,142,284,896701508
5,0,0,27,141,282,1696437422
6,0,0,27,182,364,166846527
7,0,0,27,66,132,379835533
8,0,0,27,49,98,987296026
9,0,1,27,220,440,1875861988
10,1,0,27,159,318,2142657090
11,1,0,27,92,184,707182431
12,1,0,27,8,16,2133591470
13,1,0,27,42,84,1584342145
14,1,0,27,35,70,886746348
15,1,1,27,900,1800,1497671298
16,1,1,27,630,1260,1041603056
17,1,1,27,140,280,33527894
18,1,1,27,60,120,1911971452
19,1,1,27,1480,2960,1619051253
20,2,0,27,129,258,1197471599
21,2,0,27,97,194,1859968459
22,2,0,27,191,382,1552981973
23,2,1,27,1640,3280,315688107
24,2,0,27,40,80,473998517
25,2,0,27,150,300,915770509
26,2,0,27,60,120,45064177
27,2,0,27,48,96,1154989323
28,2,0,27,55,110,1246610163
29,2,1,27,620,1240,1888290156
30,3,0,27,54,108,1731115793
31,3,0,27,147,294,1243886791
32,3,0,27,159,318,578921146
33,3,1,27,210,420,1169883695
34,3,0,27,36,72,1511707987
35,3,0,27,173,346,31589791
36,3,0,27,158,316,781944792
37,3,0,27,101,202,1060804393
38,3,0,27,69,138,1812580255
39,3,0,27,81,162,97889221
40,4,0,27,105,210,2019987849
41,4,0,27,142,284,1160550086
42,4,0,27,64,128,573478103
43,4,1,27,930,1860,2023988174
44,4,0,27,146,292,747773477
45,4,1,27,1990,3980,936082759
46,4,0,27,3,6,782209634
47,4,0,27,18,36,594580888
48,4,0,27,170,340,487742687
49,4,0,27,110,220,1189123409
50,5,0,27,198,396,839215489
51,5,0,27,79,158,1917405592
52,5,0,27,61,122,519245016
53,5,0,27,121,242,610476180
54,5,0,27,131,262,878666972
55,5,0,27,16,32,908868262
56,5,0,27,32,64,1285478809
57,5,0,27,3,6,2143051740
58,5,0,27,2,4,1981330180
59,5,0,27,146,292,1946154197
60,6,0,27,60,120,2100157910
61,6,0,27,130,260,716827897
62,6,0,27,108,216,84584642
63,6,0,27,41,82,1445146813
64,6,0,27,4,8,885512676
65,6,0,27,142,284,1132260507
66,6,0,27,155,310,695682798
67,6,0,27,14,28,19104915
68,6,0,27,138,276,1273673486
69,6,0,27,183,366,1178578480
70,7,0,27,41,82,1639271545
71,7,0,27,31,62,2073171691
72,7,0,27,118,236,606140016
73,7,0,27,93,186,361616151
74,7,1,27,580,1160,1691516718
75,7,0,27,168,336,1108470624
76,7,0,27,145,290,945484268
77,7,0,27,55,110,20355389
78,7,0,27,42,84,443326070
79,7,0,27,89,178,1093701109
80,8,1,27,1750,3500,2055745520
81,8,1,27,1500,3000,1771161107
82,8,0,27,153,306,1381445543
83,8,0,27,12,24,1147842756
84,8,0,27,170,340,363097925
85,8,0,27,33,66,829796003
86,8,0,27,106,212,737012826
87,8,0,27,22,44,1056282586
88,8,0,27,103,206,23072524
89,8,0,27,186,372,1715231692
90,9,1,27,120,240,303788675
91,9,0,27,194,388,1337459847
92,9,0,27,117,234,413799150
93,9,0,27,161,322,1266561256
94,9,1,27,1840,3680,1857656880
95,9,0,27,42,84,803874543
96,9,1,27,750,1500,1360498329
97,9,0,27,34,68,1891567999
98,9,0,27,188,376,636467074
99,9,0,27,143,286,531973548
0,0,0,28,155,310,576078967
1,0,0,28,74,148,1461321102
2,0,0,28,176,352,651679722
3,0,1,28,1690,3380,1449639238
4,0,0,28,166,332,1449769963
5,0,0,28,162,324,2049620057
6,0,0,28,187,374,1822520800
7,0,0,28,157,314,1305090264
8,0,0,28,169,338,1570703730
9,0,1,28,1180,2360,295281311
10,1,0,28,63,126,604881116
11,1,0,28,46,92,80084577
12,1,0,28,69,138,960812411
13,1,0,28,123,246,166182505
14,1,0,28,152,304,1596758452
15,1,1,28,810,1620,1529252395
16,1,1,28,1610,3220,828375368
17,1,1,28,1020,2040,1816374025
18,1,1,28,680,1360,277509423
19,1,1,28,620,1240,1675166586
20,2,0,28,34,68,1245077273
21,2,0,28,187,374,1719659619
22,2,0,28,133,266,1067478333
23,2,1,28,760,1520,1855557131
24,2,0,28,10,20,826587528
25,2,0,28,72,144,1585651917
26,2,0,28,30,60,559858203
27,2,0,28,111,222,1711320300
28,2,0,28,190,380,1642185442
29,2,1,28,1960,3920,1545168394
30,3,0,28,58,116,1138683350
31,3,0,28,182,364,5610914
32,3,0,28,165,330,1752041166
33,3,1,28,920,1840,1859976701
34,3,0,28,63,126,735353868
35,3,0,28,88,176,1863817804
36,3,0,28,165,330,2114963151
37,3,0,28,116,232,161202789
38,3,0,28,32,64,2076856876
39,3,0,28,41,82,2138680244
40,4,0,28,110,220,992582777
41,4,0,28,99,198,1328577961
42,4,0,28,148,296,1001550136
43,4,1,28,780,1560,334432885
44,4,0,28,170,340,1998624514
45,4,1,28,280,560,1868185918
46,4,0,28,1,2,998042188
47,4,0,28,82,164,497264770
48,4,0,28,157,314,1129223685
49,4,0,28,1,2,638515390
50,5,0,28,13,26,800087764
51,5,0,28,192,384,1498715049
52,5,0,28,11,22,1368332521
53,5,0,28,63,126,1659120229
54,5,0,28,4,8,188728133
55,5,0,28,141,282,292400507
56,5,0,28,119,238,1614041476
57,5,0,28,65,130,2083935143
58,5,0,28,56,112,1002039548
59,5,0,28,70,140,475488456
60,6,0,28,5,10,1337478700
61,6,0,28,127,254,413570235
62,6,0,28,20,40,377081092
63,6,0,28,86,172,1428267333
64,6,0,28,140,280,1750868773
65,6,0,28,185,370,2123812174
66,6,0,28,18,36,357252506
67,6,0,28,115,230,1083729182
68,6,0,28,113,226,651655035
69,6,0,28,30,60,1805125617
70,7,0,28,189,378,738398340
71,7,0,28,66,132,1424595846
72,7,0,28,192,384,227238164
73,7,0,28,117,234,406998120
74,7,1,28,1010,2020,1614533847
75,7,0,28,128,256,935827733
76,7,0,28,141,282,1758297944
77,7,0,28,124,248,1063733767
78,7,0,28,23,46,938224737
79,7,0,28,174,348,225042726
80,8,1,28,800,1600,1530581796
81,8,1,28,660,1320,1443625584
82,8,0,28,116,232,1223943158
83,8,0,28,20,40,629383166
84,8,0,28,100,200,1189726572
85,8,0,28,151,302,1553581515
86,8,0,28,0,0,2063500991
87,8,0,28,61,122,1258772290
88,8,0,28,59,118,87099957
89,8,0,28,157,314,36558953
90,9,1,28,530,1060,1448551431
91,9,0,28,124,248,1620326608
92,9,0,28,93,186,998540560
93,9,0,28,29,58,756993999
94,9,1,28,740,1480,1403526562
95,9,0,28,91,182,2039013579
96,9,1,28,880,1760,1195520135
97,9,0,28,181,362,1881932373
98,9,0,28,36,72,722951595
99,9,0,28,151,302,469640556
0,0,0,29,181,362,983077686
1,0,0,29,4,8,1488339564
2,0,0,29,140,280,122592429
3,0,1,29,300,600,1585623606
4,0,0,29,148,296,870395208
5,0,0,29,9,18,1235010508
6,0,0,29,141,282,1100457649
7,0,0,29,93,186,1886824461
8,0,0,29,165,330,1116330853
9,0,1,29,230,460,1949336282
10,1,0,29,24,48,873627970
11,1,0,29,30,60,1614011940
12,1,0,29,170,340,717842929
13,1,0,29,84,168,541607216
14,1,0,29,197,394,1944958916
15,1,1,29,1620,3240,1494707541
16,1,1,29,790,1580,983256815
17,1,1,29,400,800,1833894117
18,1,1,29,850,1700,1787572372
19,1,1,29,850,1700,46916455
20,2,0,29,120,240,1902421187
21,2,0,29,129,258,1118167095
22,2,0,29,194,388,1607326473
23,2,1,29,1520,3040,36689899
24,2,0,29,80,160,1749796433
25,2,0,29,60,120,2001270897
26,2,0,29,164,328,3971897
27,2,0,29,92,184,1441738384
28,2,0,29,81,162,1516300998
29,2,1,29,210,420,752909700
30,3,0,29,127,254,157058447
31,3,0,29,108,216,62667219
32,3,0,29,170,340,725628648
33,3,1,29,170,340,2014485601
34,3,0,29,141,282,1197186666
35,3,0,29,197,394,597303897
36,3,0,29,32,64,1638075123
37,3,0,29,90,180,991444592
38,3,0,29,129,258,1396927123
39,3,0,29,7,14,663157405
40,4,0,29,96,192,1801418630
41,4,0,29,118,236,1038360003
42,4,0,29,141,282,783446540
43,4,1,29,1660,3320,854435948
44,4,0,29,64,128,190628304
45,4,1,29,30,60,1057306038
46,4,0,29,146,292,1583801606
47,4,0,29,170,340,446570114
48,4,0,29,53,106,715596659
49,4,0,29,122,244,815321999
50,5,0,29,67,134,151410451
51,5,0,29,5,10,482873963
52,5,0,29,176,352,1738673420
53,5,0,29,180,360,223307285
54,5,0,29,138,276,266183843
55,5,0,29,56,112,1144106433
56,5,0,29,10,20,624176427
57,5,0,29,13,26,544832477
58,5,0,29,86,172,1743268895
59,5,0,29,46,92,1095520674
60,6,0,29,21,42,600915277
61,6,0,29,68,136,126926656
62,6,0,29,145,290,1466389546
63,6,0,29,107,214,1274462391
64,6,0,29,20,40,33253089
65,6,0,29,165,330,1699840320
66,6,0,29,8,16,457319338
67,6,0,29,101,202,29135766
68,6,0,29,39,78,388473506
69,6,0,29,84,168,940246522
70,7,0,29,68,136,371401067
71,7,0,29,16,32,1585225590
72,7,0,29,18,36,34252497
73,7,0,29,106,212,524580028
74,7,1,29,1390,2780,1781073544
75,7,0,29,122,244,2112547663
76,7,0,29,137,274,1526109736
77,7,0,29,14,28,369523954
78,7,0,29,19,38,867515053
79,7,0,29,115,230,1585245422
80,8,1,29,1650,3300,1140438044
81,8,1,29,1580,3160,535454113
82,8,0,29,74,148,23540078
83,8,0,29,12,24,111788744
84,8,0,29,14,28,1218770027
85,8,0,29,199,398,1129975421
86,8,0,29,47,94,1067935581
87,8,0,29,38,76,443406316
88,8,0,29,197,394,382533054
89,8,0,29,50,100,761850841
90,9,1,29,1820,3640,1291948581
91,9,0,29,91,182,95459810
92,9,0,29,62,124,1537997266
93,9,0,29,10,20,748761771
94,9,1,29,30,60,1020525836
95,9,0,29,130,260,2001257038
96,9,1,29,810,1620,1507703435
97,9,0,29,65,130,63408133
98,9,0,29,158,316,1734008076
99,9,0,29,83,166,674605235
